launch_power_dbm,n_spans,channel,band,wavelength_nm,analytical_gsnr_db,recursive_gsnr_db,delta_recursive_minus_analytical_db
2.0,8,75,C,1560.7064395257632,14.210080715434689,14.916662476797423,0.7065817613627345
2.0,8,76,C,1560.3002967667016,14.232649619857805,14.939114544285065,0.7064649244272605
2.0,8,77,C,1559.894365333771,14.255027718369544,14.961375599506388,0.7063478811368444
2.0,8,78,C,1559.4886450620768,14.277223906862105,14.983454490831217,0.7062305839691128
2.0,8,79,C,1559.0831357868954,14.29924672434385,15.005359709341867,0.7061129849980166
2.0,8,80,C,1558.677837343676,14.321104346412065,15.027099382403437,0.7059950359913714
2.0,8,81,C,1558.2727495680374,14.342804581672189,15.048681270170562,0.7058766884983729
2.0,8,82,C,1557.8678722957702,14.364354870477227,15.070112764405703,0.7057578939284763
2.0,8,83,C,1557.4632053628354,14.385762285583832,15.091400889206243,0.7056386036224112
2.0,8,84,C,1557.058748605364,14.40703353446924,15.112552303384852,0.7055187689156117
2.0,8,85,C,1556.6545018596576,14.428174963159066,15.13357330435299,0.7053983411939235
2.0,8,86,C,1556.2504649621876,14.4491925615017,15.154469833442901,0.7052772719412008
2.0,8,87,C,1555.846637749595,14.470091969907276,15.175247482685352,0.7051555127780755
2.0,8,88,C,1555.4430200586908,14.490878487661877,15.195911503152693,0.705033015490816
2.0,8,89,C,1555.0396117264547,14.511557083049949,15.216466815098578,0.7049097320486286
2.0,8,90,C,1554.636412590036,14.532132405697782,15.236918020304888,0.7047856146071059
2.0,8,91,C,1554.233422486752,14.552608801836822,15.257269417330903,0.7046606154940811
2.0,8,92,C,1553.8306412540899,14.572990333666944,15.277525020839098,0.7045346871721545
2.0,8,93,C,1553.4280687297044,14.593280804857082,15.29768858702532,0.7044077821682375
2.0,8,94,C,1553.0257047514185,14.613483795830922,15.31776364878416,0.7042798529532384
2.0,8,95,C,1552.6235491572234,14.63360271571132,15.337753567451873,0.7041508517405539
2.0,8,96,C,1552.2216017852782,14.653640884775871,15.357661614916571,0.7040207301406998
2.0,8,97,C,1551.819862473909,14.67360167792576,15.377491116460664,0.7038894385349046
2.0,8,98,C,1551.41833106161,14.693488804943001,15.397245729771045,0.7037569248280438
2.0,8,99,C,1551.0170073870415,14.713306951635293,15.416930083215206,0.7036231315799135
2.0,8,100,C,1550.6158912890319,14.73306366009415,15.43655164769805,0.7034879876039
2.0,8,101,C,1550.2149826065752,14.75277863202157,15.456129998611976,0.7033513665904056
2.0,8,102,C,1549.8142811788327,14.77753865473719,15.480698158888933,0.703159504151742
2.0,8,103,C,1549.4137868451314,14.808066139518383,15.510968204134501,0.7029020646161186
2.0,8,104,C,1549.0134994449645,14.838441044345103,15.541081510734696,0.7026404663895924
2.0,8,105,C,1548.6134188179913,14.868637209015766,15.571011920080531,0.7023747110647651
2.0,8,106,C,1548.213544804036,14.8986452382928,15.600749961942205,0.7021047236494038
2.0,8,107,C,1547.8138772430889,14.928460354780862,15.630290759716862,0.7018304049360005
2.0,8,108,C,1547.4144159753055,14.958079769408279,15.65963141193891,0.7015516425306316
2.0,8,109,C,1547.0151608410054,14.987501730449779,15.688770045095575,0.7012683146457963
2.0,8,110,C,1546.6161116806743,15.016725089871269,15.717705381538815,0.7009802916675465
2.0,8,111,C,1546.2172683349609,15.045749077162169,15.746436513984765,0.7006874368225962
2.0,8,112,C,1545.8186306446798,15.074573170893258,15.774962777303765,0.7003896064105071
2.0,8,113,C,1545.4201984508086,15.103197021625219,15.803283671420248,0.7000866497950291
2.0,8,114,C,1545.0219715944893,15.131620404017683,15.831398813263057,0.6997784092453738
2.0,8,115,C,1544.623949917027,15.159843186547612,15.859307906221309,0.6994647196736974
2.0,8,116,C,1544.2261332598914,15.18786531232335,15.887010720616747,0.699145408293397
2.0,8,117,C,1543.8285214647144,15.21568678711769,15.91450708132964,0.6988202942119504
2.0,8,118,C,1543.4311143732916,15.243307672200068,15.94179686016558,0.698489187965512
2.0,8,119,C,1543.0339118275813,15.270728080395106,15.968879971394356,0.6981518909992506
2.0,8,120,C,1542.636913669704,15.297948174308704,15.995756369403518,0.6978081950948134
2.0,8,121,C,1542.2401197419435,15.32496816598702,16.022426047732147,0.6974578817451267
2.0,8,122,C,1541.843529886745,15.35178831748394,16.048889038959494,0.6971007214755538
2.0,8,123,C,1541.4471439467163,15.37840894195381,16.07514541506365,0.6967364731098389
2.0,8,124,C,1541.050961764627,15.40483040498261,16.10119528796132,0.6963648829787115
2.0,8,125,C,1540.6549831834075,15.431053125938835,16.12703881000734,0.6959856840685035
2.0,8,126,C,1540.2592080461504,15.457077579173934,16.152676174280902,0.6955985951069685
2.0,8,127,C,1539.8636361961098,15.48290429493825,16.178107614521174,0.6952033195829248
2.0,8,128,C,1539.4682674766998,15.508533859905162,16.20333340460147,0.6947995446963073
2.0,8,129,C,1539.0731017314956,15.53396691721758,16.22835385745232,0.6943869402347396
2.0,8,130,C,1538.6781388042334,15.559204165987728,16.25316932336027,0.6939651573725438
2.0,8,131,C,1538.2833785388095,15.584246360196136,16.277780187583936,0.6935338273877996
2.0,8,132,C,1537.8888207792802,15.609094306949341,16.302186867242064,0.6930925602927225
2.0,8,133,C,1537.494465369862,15.633748864069716,16.32638980744207,0.6926409433723535
2.0,8,134,C,1537.1003121549306,15.658210937006311,16.350389476632298,0.6921785396259867
2.0,8,135,C,1536.7063609790223,15.682481475074399,16.37418636118001,0.6917048861056099
2.0,8,136,C,1536.3126116868318,15.706561467055947,16.39778095920067,0.6912194921447234
2.0,8,137,C,1535.919064123213,15.730451936227025,16.421173773697525,0.6907218374705
2.0,8,138,C,1535.5257181331795,15.754153934926647,16.44436530511798,0.6902113701913333
2.0,8,139,C,1535.1325735619027,15.777668538853353,16.467356043503937,0.6896875046505837
2.0,8,140,C,1534.7396302547133,15.800996841386294,16.490146460522187,0.6891496191358932
2.0,8,141,C,1534.3468880570995,15.824139948401024,16.51273700183221,0.6885970534311863
2.0,8,142,C,1533.9543468147083,15.84709897433406,16.535128080529017,0.688029106194957
2.0,8,143,C,1533.5620063733443,15.869875040730088,16.557320072873203,0.6874450321431151
2.0,8,144,C,1533.1698665789697,15.892469279354946,16.579313318360278,0.6868440390053312
2.0,8,145,C,1532.777927277705,15.914882843539633,16.601108127746805,0.6862252842071719
2.0,8,146,C,1532.386188315827,15.937116934563338,16.62270480576123,0.6855878711978924
2.0,8,147,C,1531.99464953977,15.959172856642478,16.64410370191772,0.6849308452752432
2.0,8,148,C,1531.6033107961255,15.981052130195614,16.665305318792992,0.6842531885973777
2.0,8,149,C,1531.2121719316413,16.002756737059716,16.68631055069557,0.6835538136358537
2.0,8,150,C,1530.8212327932215,16.024289717592197,16.707121270479064,0.6828315528868671
2.0,8,151,C,1530.4304932279274,16.045657003087573,16.72774213928061,0.682085136193038
2.0,8,152,C,1530.0399530829757,16.066877028418087,16.748190120736993,0.6813130923189057
2.0,8,153,S,1529.6496122057392,16.0269725490459,16.69782376164381,0.6708512125979098
2.0,8,154,S,1529.2594704437463,16.042960869055513,16.71283341686109,0.6698725478055785
2.0,8,155,S,1528.8695276446808,16.058776862416337,16.727635945561094,0.6688590831447563
2.0,8,156,S,1528.4797836563826,16.074409198868572,16.742218248561908,0.6678090496933358
2.0,8,157,S,1528.0902383268458,16.089849868854248,16.756570393795087,0.666720524940839
2.0,8,158,S,1527.7008915042197,16.105091523121132,16.770682979215945,0.6655914560948126
2.0,8,159,S,1527.3117430368086,16.120126713226558,16.784546374703005,0.6644196614764475
2.0,8,160,S,1526.922792773071,16.134947552784446,16.798150379652512,0.6632028268680656
2.0,8,161,S,1526.5340405616198,16.149545518842217,16.811484018816188,0.6619384999739708
2.0,8,162,S,1526.1454862512223,16.163911309318028,16.824535393252695,0.6606240839346675
2.0,8,163,S,1525.7571296907993,16.178034724748073,16.837291554997734,0.6592568302496602
2.0,8,164,S,1525.3689707294252,16.19190456037418,16.849738391643317,0.6578338312691372
2.0,8,165,S,1524.9810092163293,16.205508501679024,16.861860514020005,0.6563520123409816
2.0,8,166,S,1524.5932450008922,16.218833019633497,16.873641143303214,0.6548081236697172
2.0,8,167,S,1524.2056779326492,16.23186326345618,16.88506199539005,0.6531987319338697
2.0,8,168,S,1523.818307861288,16.24458294948685,16.89610316119357,0.6515202117067176
2.0,8,169,S,1523.4311346366494,16.256974245221215,16.906742981950767,0.6497687367295519
2.0,8,170,S,1523.044158108726,16.269017647815716,16.916957918909507,0.6479402710937912
2.0,8,171,S,1522.6573781276634,16.280691856535874,16.92672241693443,0.6460305603985574
2.0,8,172,S,1522.2707945437596,16.29197363873249,16.936008761695035,0.6440351229625456
2.0,8,173,S,1521.8844072074637,16.302837689013383,16.944786930197278,0.6419492411838945
2.0,8,174,S,1521.4982159693777,16.31325648134735,16.953024434505927,0.6397679531585787
2.0,8,175,S,1521.1122206802543,16.323200113901102,16.960686158588313,0.6374860446872113
2.0,8,176,S,1520.726421190998,16.332636146475732,16.967734188297797,0.6350980418220651
2.0,8,177,S,1520.3408173526648,16.341529430479675,16.974127634610078,0.632598204130403
2.0,8,178,S,1519.9554090164613,16.349841931455636,16.979822450332975,0.6299805188773391
2.0,8,179,S,1519.5701960337447,16.357532544270693,16.98477124063183,0.627238696361136
2.0,8,180,S,1519.1851782560236,16.36455690118566,16.988923067852312,0.6243661666666505
2.0,8,181,S,1518.8003555349567,16.370867173144134,16.992223251281448,0.621356078137314
2.0,8,182,S,1518.4157277223526,16.376411864765863,16.994613162669932,0.6182012979040685
2.0,8,183,S,1518.0312946701704,16.381135603696194,16.9960300185453,0.6148944148491076
2.0,8,184,S,1517.6470562305192,16.384978925155067,16.996406670578814,0.6114277454237467
2.0,8,185,S,1517.2630122556577,16.38787805274919,16.99567139553123,0.6077933427820383
2.0,8,186,S,1516.8791625979936,16.389764676860306,16.99374768659437,0.6039830097340655
2.0,8,187,S,1516.4955071100846,16.390565732204607,16.99055404826861,0.5999883160640032
2.0,8,188,S,1516.1120456446372,16.39020317647343,16.98600379727001,0.5958006207965774
2.0,8,189,S,1515.7287780545066,16.388593772316298,16.980004872345432,0.5914111000291342
2.0,8,190,S,1515.3457041926977,16.38564887531297,16.972459656286546,0.5868107809735754
2.0,8,191,S,1514.9628239123624,16.381274231001917,16.963264813871245,0.5819905828693273
2.0,8,192,S,1514.5801370668028,16.37536978448678,16.952311149919343,0.5769413654325639
2.0,8,193,S,1514.1976435094678,16.367829506625164,16.939483492119578,0.5716539854944145
2.0,8,194,S,1513.8153430939549,16.358541241312786,16.924660603759804,0.5661193624470187
2.0,8,195,S,1513.433235674009,16.347386578899872,16.90771513195751,0.5603285530576372
2.0,8,196,S,1513.0513211035234,16.334240761308333,16.8885135974299,0.5542728361215659
2.0,8,197,S,1512.6695992365378,16.31897262494234,16.86691643224248,0.5479438073001397
2.0,8,198,S,1512.2880699272403,16.30144458798606,16.842778072312015,0.5413334843259534
2.0,8,199,S,1511.9067330299654,16.281512689139596,16.81594711168772,0.5344344225481237
2.0,8,200,S,1511.525588399194,16.25902668523383,16.78626652576799,0.5272398405341576
2.0,8,201,S,1511.144635889555,16.233830215459996,16.75357397059727,0.5197437551372737
2.0,8,202,S,1510.7638753558228,16.20576104011772,16.717702165198432,0.5119411250807104
2.0,8,203,S,1510.3833066529185,16.174651361795128,16.678479363498237,0.5038280017031092
2.0,8,204,S,1510.002929635909,16.14032823670795,16.635729921766643,0.49540168505869175
2.0,8,205,S,1509.6227441600076,16.102614083508474,16.589274966587446,0.48666088307897226
2.0,8,206,S,1509.2427500805736,16.06132729619375,16.538933167187327,0.4776058709935782
2.0,8,207,S,1508.862947253111,16.016282966767214,16.484521614459076,0.4682386476918623
2.0,8,208,S,1508.48333553327,15.967293722014917,16.4258568072218,0.4585630852068814
2.0,8,209,S,1508.1039147768456,15.914170677135823,16.362755744179836,0.4485850670440126
2.0,8,210,S,1507.7246848397783,15.856724507016171,16.29503711770375,0.43831261068757854
2.0,8,211,S,1507.345645578153,15.794766633682887,16.22252260301459,0.42775596933170235
2.0,8,212,S,1506.966796848199,15.728110525953245,16.14503823368125,0.41692770772800714
2.0,8,213,S,1506.5881385062917,15.656573104588734,16.062415851641536,0.40584274705280166
2.0,8,214,S,1506.2096704089483,15.579976243461989,15.974494617357191,0.3945183738952025
2.0,8,215,S,1505.8313924128324,15.49814835449536,15.88112256336645,0.3829742088710901
2.0,8,216,S,1505.4533043747508,15.410926041601149,15.782158172582243,0.37123213098109353
2.0,8,217,S,1505.0754061516532,15.318155806770923,15.677471961412333,0.35931615464141053
2.0,8,218,S,1504.6976976006342,15.219695790092349,15.56694804738447,0.34725225729212106
2.0,8,219,S,1504.3201785789313,15.115417525153248,15.450485681726338,0.3350681565730902
2.0,8,220,S,1503.942848943925,15.005207692445559,15.328000729611599,0.3227930371660399
2.0,8,221,S,1503.565708553139,14.888969856555427,15.199427084970216,0.31045722841478884
2.0,8,222,S,1503.1887572642402,14.766626178877097,15.064718013466136,0.2980918345890391
2.0,8,223,S,1502.8119949350378,14.638119107420861,14.923847427349486,0.2857283199286247
2.0,8,224,S,1502.4354214234836,14.503413060708247,14.776811110788795,0.27339805008054796
2.0,8,225,S,1502.0590365876717,14.362496146555571,14.623627936313921,0.26113178975835005
2.0,8,226,S,1501.682840285839,14.215381993522222,14.464341146205193,0.2489591526829713
2.0,8,227,S,1501.3068323763632,14.062111831469238,14.299019824349655,0.23690799288041653
2.0,8,228,S,1500.9310127177646,13.902757053856389,14.127760767870107,0.22500371401371844
2.0,8,229,S,1500.5553811687053,13.737422658666826,13.950691110100792,0.2132684514339651
2.0,8,230,S,1500.1799375879884,13.566252259050076,13.767972300691616,0.2017200416415399
2.0,8,231,S,1499.8046818345586,13.389435910975358,13.579806528918022,0.19037061794266386
2.0,8,232,S,1499.429613767501,13.207223123785583,13.386447642306582,0.1792245185209982
2.0,8,233,S,1499.0547332460424,13.019945838359451,13.1882207021391,0.16827486377964895
2.0,8,234,S,1498.6800401295502,12.828061868520983,12.985559251627809,0.1574973831068256
2.0,8,235,S,1498.3055342775322,12.632244365822292,12.779082389117828,0.14683802329553686
2.0,8,236,S,1497.9312155496366,12.433588880052849,12.569773493856964,0.13618461380411517
2.0,8,237,S,1497.557083805652,12.234182446950939,12.359471780003677,0.12528933305273782
2.0,8,238,S,1497.1831389055067,12.039178485895889,12.152664525801082,0.11348603990519379
2.0,8,239,S,1496.8093807092691,11.870523875152337,11.968336402630042,0.0978125274777053
2.0,10,0,L,1591.7817377291462,11.473030425186765,12.26366544482617,0.7906350196394047
2.0,10,1,L,1591.3592626893449,10.978769733570159,11.770379515780771,0.7916097822106121
2.0,10,2,L,1590.9370118483712,10.815162449946214,11.607051976640504,0.7918895266942894
2.0,10,3,L,1590.5149850278065,10.746640243882437,11.538627243825575,0.7919869999431377
2.0,10,4,L,1590.0931820494206,10.722155201434145,11.514158315804032,0.7920031143698871
2.0,10,5,L,1589.6716027351729,10.722440035917149,11.514414038101497,0.7919740021843484
2.0,10,6,L,1589.2502469072106,10.738206207619571,11.530122657844814,0.7919164502252425
2.0,10,7,L,1588.8291143878705,10.764288251564798,11.55612779335753,0.7918395417927329
2.0,10,8,L,1588.408204999677,10.79752918120992,11.589277899926104,0.7917487187161836
2.0,10,9,L,1587.9875185653427,10.835865640414521,11.627513130891511,0.7916474904769899
2.0,10,10,L,1587.5670549077681,10.87787991709128,11.66941816849771,0.7915382514064309
2.0,10,11,L,1587.146813850041,10.922559690591417,11.713982400351874,0.7914227097604574
2.0,10,12,L,1586.7267952154368,10.969159859518836,11.760461989291537,0.791302129772701
2.0,10,13,L,1586.3069988274174,11.017118539367365,11.80829601556637,0.7911774761990049
2.0,10,14,L,1585.8874245096317,11.066003627472208,11.857053132194153,0.7910495047219452
2.0,10,15,L,1585.4680720859158,11.115477507224165,11.906396327931068,0.7909188207069029
2.0,10,16,L,1585.0489413802907,11.165272978795503,11.956058897441121,0.7907859186456179
2.0,10,17,L,1584.6300322169648,11.215176390477383,12.005827599855653,0.7906512093782698
2.0,10,18,L,1584.211344420331,11.265015532382453,12.055530571718702,0.790515039336249
2.0,10,19,L,1583.7928778149692,11.314650765097037,12.105028469529293,0.790377704432256
2.0,10,20,L,1583.3746322256436,11.363968397857347,12.154207858131167,0.7902394602738205
2.0,10,21,L,1582.9566074773036,11.412875663808919,12.202976193606972,0.7901005297980532
2.0,10,22,L,1582.5388033950837,11.461296850330402,12.251257959394428,0.7899611090640253
2.0,10,23,L,1582.1212198043024,11.509170278749368,12.298991650456168,0.7898213717068003
2.0,10,24,L,1581.7038565304633,11.556445918127885,12.34612739053272,0.7896814724048351
2.0,10,25,L,1581.2867133992536,11.603083478887866,12.392625028498138,0.7895415496102718
2.0,10,26,L,1580.8697902365443,11.649050874117135,12.438452601838996,0.7894017277218612
2.0,10,27,L,1580.45308686839,11.694322965854989,12.48358508468668,0.789262118831692
2.0,10,28,L,1580.0366031210292,11.738880534597907,12.528003358740873,0.7891228241429662
2.0,10,29,L,1579.6203388208826,11.782709425363505,12.571693360494754,0.7889839351312489
2.0,10,30,L,1579.2042937945544,11.825799834674836,12.614645369179065,0.7888455345042296
2.0,10,31,L,1578.7884678688315,11.868145710973586,12.65685340797543,0.7887076970018434
2.0,10,32,L,1578.3728608706829,11.909744247056778,12.698314737125731,0.7885704900689525
2.0,10,33,L,1577.9574726272597,11.950595447725687,12.739029422151319,0.7884339744256312
2.0,10,34,L,1577.5423029658953,11.990701759336154,12.778999963890833,0.7882982045546783
2.0,10,35,L,1577.127351714104,12.030067750631549,12.818230979753157,0.7881632291216079
